chrosome,start,end,sample_name,n_spliced_reads,strand,junction_name
chr7,44013679,44016434,16_sALS.SJ.out,0,-,POLR2J4|annotated|1
chr7,66092663,66127704,16_sALS.SJ.out,0,+,AC068533.7|annotated|1
chr7,92577676,92578150,16_sALS.SJ.out,1,-,FAM133B|annotated|1
chr7,122031559,122034095,16_sALS.SJ.out,9,+,PTPRZ1|annotated|1
chr7,151052237,151052574,16_sALS.SJ.out,10,+,ASIC3|annotated|2
chr8,103200762,103212919,16_sALS.SJ.out,2,+,BAALC|annotated|1
chr9,35684550,35685064,16_sALS.SJ.out,8,-,TPM2|annotated|2
chr9,41015186,41032834,16_sALS.SJ.out,3,+,FRG1HP|novel_donor|1
chr9,93450599,93452740,16_sALS.SJ.out,1,-,FAM120AOS|annotated|2
chr9,105299937,105309724,16_sALS.SJ.out,1,+,SLC44A1|annotated|1
chrX,52898726,52899468,16_sALS.SJ.out,0,+,FAM156B|annotated|1
chrX,54928710,54931204,16_sALS.SJ.out,4,+,TRO|annotated|1
chrX,77717243,77785845,16_sALS.SJ.out,3,-,ATRX|annotated|1
chrX,150750843,150751030,16_sALS.SJ.out,2,+,MTMR1|annotated|1
chr1,10105744,10106197,21_sALS.SJ.out,2,+,UBE4B|annotated|1
chr1,11013965,11018733,21_sALS.SJ.out,1,+,TARDBP|annotated|1
chr1,20997633,21001199,21_sALS.SJ.out,1,-,EIF4G3|annotated|1
chr1,24384003,24401319,21_sALS.SJ.out,2,-,STPG1|annotated|1
chr1,29058645,29064982,21_sALS.SJ.out,2,+,EPB41|annotated|1
chr1,33014594,33021593,21_sALS.SJ.out,2,-,AK2|annotated|2
chr1,35284706,35295927,21_sALS.SJ.out,1,+,ZMYM4|novel_donor|1
chr1,36319164,36319675,21_sALS.SJ.out,1,+,SH3D21|annotated|1
chr1,65622981,65636191,21_sALS.SJ.out,2,+,LEPR|annotated|1
chr1,68098753,68137780,21_sALS.SJ.out,2,-,WLS|annotated|2
chr1,81936837,81942034,21_sALS.SJ.out,21,+,ADGRL2|annotated|1
chr1,145784596,145788612,21_sALS.SJ.out,2,-,RNF115|novel_donor|4
chr1,149064482,149065637,21_sALS.SJ.out,1,-,NBPF9|annotated|1
chr1,149092785,149098438,21_sALS.SJ.out,0,-,NBPF9|annotated|1
chr1,170532284,170533464,21_sALS.SJ.out,1,+,GORAB|annotated|1
chr1,204988806,204991292,21_sALS.SJ.out,11,+,NFASC|annotated|1
chr1,226156780,226159184,21_sALS.SJ.out,2,-,ACBD3|novel_acceptor|3
chr1,228288888,228294152,21_sALS.SJ.out,1,+,OBSCN|novel_exon_skip|2
chr10,4835809,4842421,21_sALS.SJ.out,4,+,AKR1E2|annotated|1
chr10,13684864,13693482,21_sALS.SJ.out,1,-,FRMD4A|annotated|1
chr10,27060540,27063988,21_sALS.SJ.out,2,-,ANKRD26|annotated|1
chr10,37971807,37971915,21_sALS.SJ.out,2,-,ZNF25|novel_donor|1
chr10,60134358,60138964,21_sALS.SJ.out,5,-,ANK3|novel_exon_skip|1
chr10,77008193,77011967,21_sALS.SJ.out,12,-,KCNMA1|annotated|2
chr10,77019099,77027823,21_sALS.SJ.out,12,-,KCNMA1|annotated|1
chr10,97866951,97867732,21_sALS.SJ.out,7,+,GOLGA7B|none|2
chr10,102144307,102148372,21_sALS.SJ.out,1,+,PPRC1|annotated|1
chr10,122428420,122429624,21_sALS.SJ.out,2,+,PLEKHA1|annotated|1
chr10,132348356,132348963,21_sALS.SJ.out,1,+,LRRC27|annotated|1
chr11,20051333,20054080,21_sALS.SJ.out,1,+,NAV2|annotated|1
chr11,22726433,22737705,21_sALS.SJ.out,1,+,GAS2|annotated|1
chr11,44096321,44107683,21_sALS.SJ.out,1,+,EXT2|annotated|1
chr11,113235164,113246368,21_sALS.SJ.out,3,+,NCAM1|annotated|1
chr11,113246370,113255877,21_sALS.SJ.out,2,+,NCAM1|annotated|1
chr11,113329808,113329920,21_sALS.SJ.out,0,+,TTC12|annotated|1
chr11,123578430,123584312,21_sALS.SJ.out,5,+,GRAMD1B|annotated|1
chr11,128992046,128998319,21_sALS.SJ.out,33,-,ARHGAP32|novel_acceptor|7
chr12,8194327,8194420,21_sALS.SJ.out,7,+,FAM66C|annotated|1
chr12,27302188,27309114,21_sALS.SJ.out,0,+,STK38L|annotated|1
chr12,27656730,27658816,21_sALS.SJ.out,3,+,PPFIBP1|annotated|1
chr12,27658848,27660884,21_sALS.SJ.out,3,+,PPFIBP1|annotated|1
chr12,39320013,39321348,21_sALS.SJ.out,2,-,KIF21A|annotated|2
chr12,39326324,39330746,21_sALS.SJ.out,51,-,KIF21A|annotated|1
chr12,50401028,50427765,21_sALS.SJ.out,9,+,LARP4|annotated|1
chr12,56601086,56601180,21_sALS.SJ.out,1,-,BAZ2A|annotated|1
chr12,57231000,57231713,21_sALS.SJ.out,1,+,SHMT2|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,SLC26A10|annotated|1
chr12,57623913,57624003,21_sALS.SJ.out,0,+,RP11-571M6.19|annotated|1
chr12,79805768,79807226,21_sALS.SJ.out,1,-,PPP1R12A|annotated|1
chr12,100108548,100128580,21_sALS.SJ.out,3,-,UHRF1BP1L|annotated|1
chr12,101720174,101723168,21_sALS.SJ.out,1,+,CHPT1|novel_donor|1
chr12,118151158,118151927,21_sALS.SJ.out,1,-,TAOK3|novel_donor|2
chr12,122522299,122526170,21_sALS.SJ.out,1,-,RSRC2|novel_exon_skip|1
chr13,35164509,35171272,21_sALS.SJ.out,4,+,NBEA|annotated|1
chr13,45465210,45466517,21_sALS.SJ.out,1,+,COG3|annotated|1
chr13,111277673,111280538,21_sALS.SJ.out,2,+,ARHGEF7|annotated|3
chr14,23298917,23299401,21_sALS.SJ.out,3,-,PPP1R3E|annotated|1
chr14,50754867,50756492,21_sALS.SJ.out,3,-,NIN|annotated|2
chr14,58411971,58427392,21_sALS.SJ.out,2,-,TIMM9|annotated|1
chr14,72959028,72959111,21_sALS.SJ.out,0,+,DCAF4|annotated|1
chr14,75053659,75056447,21_sALS.SJ.out,2,-,ACYP1|novel_donor|1
chr14,100845533,100845876,21_sALS.SJ.out,1,+,MEG3|annotated|1
chr15,42231915,42233213,21_sALS.SJ.out,1,-,TMEM87A|annotated|1
chr15,74900137,74901950,21_sALS.SJ.out,1,-,FAM219B|annotated|1
chr15,99360286,99361336,21_sALS.SJ.out,1,+,LRRC28|novel_donor|1
chr16,12129758,12135551,21_sALS.SJ.out,3,+,SNX29|annotated|1
chr16,18319298,18319795,21_sALS.SJ.out,0,-,NPIPA8|annotated|1
chr16,24935639,24941987,21_sALS.SJ.out,1,-,ARHGAP17|annotated|1
chr16,29972140,29972950,21_sALS.SJ.out,1,+,TMEM219|annotated|1
chr16,69982545,69982658,21_sALS.SJ.out,0,-,NPIPB14P|annotated|1
chr16,70272882,70276486,21_sALS.SJ.out,1,-,AARS1|novel_acceptor|5
chr16,71808150,71808763,21_sALS.SJ.out,2,-,AP1G1|annotated|1
chr16,75618698,75620266,21_sALS.SJ.out,8,-,ADAT1|annotated|1
chr17,8460160,8463320,21_sALS.SJ.out,14,+,NDEL1|annotated|1
chr17,8463354,8466930,21_sALS.SJ.out,12,+,NDEL1|annotated|1
chr17,15642816,15644726,21_sALS.SJ.out,0,-,TRIM16|ambig_gene|1
chr17,20110562,20204333,21_sALS.SJ.out,6,+,SPECC1|annotated|1
chr17,28043331,28047917,21_sALS.SJ.out,1,+,NLK|annotated|1
chr17,28915448,28917285,21_sALS.SJ.out,1,-,PHF12|novel_acceptor|3
chr17,29122253,29124653,21_sALS.SJ.out,1,-,MYO18A|annotated|1
chr17,35844818,35844840,21_sALS.SJ.out,1,+,TAF15|none|2
chr17,46517233,46570759,21_sALS.SJ.out,0,-,ARL17A|annotated|1
chr17,48055150,48056386,21_sALS.SJ.out,0,+,NFE2L1|annotated|1
chr17,50070930,50073916,21_sALS.SJ.out,1,+,ITGA3|annotated|1
chr17,64973517,64974951,21_sALS.SJ.out,1,-,AMZ2P1|novel_donor|1
chr17,75040202,75042181,21_sALS.SJ.out,0,-,ATP5PD|novel_acceptor|1
chr17,77214019,77216549,21_sALS.SJ.out,0,+,SEC14L1|annotated|1
chr18,5406968,5419711,21_sALS.SJ.out,0,-,EPB41L3|annotated|1
chr18,57620648,57621708,21_sALS.SJ.out,4,-,NARS1|annotated|1
chr19,7630659,7631473,21_sALS.SJ.out,1,+,CTD-3214H19.4|ambig_gene|1
chr19,11887986,11903615,21_sALS.SJ.out,2,+,ZNF69|annotated|1
chr19,21819221,21851905,21_sALS.SJ.out,0,-,ZNF43|annotated|1
chr19,34391559,34391912,21_sALS.SJ.out,1,+,GPI|none|1
chr19,34392042,34392193,21_sALS.SJ.out,0,+,GPI|none|1
chr19,37533403,37533486,21_sALS.SJ.out,1,+,ZNF793|annotated|1
chr19,37773751,37779213,21_sALS.SJ.out,2,-,ZNF573|novel_donor|4
chr19,40036626,40047406,21_sALS.SJ.out,5,-,ZNF780B|annotated|1
chr19,52543347,52553107,21_sALS.SJ.out,10,+,ZNF808|annotated|1
chr19,52801702,52808007,21_sALS.SJ.out,0,-,ZNF28|annotated|1
chr19,56421525,56422891,21_sALS.SJ.out,2,+,ZNF583|novel_donor|1
chr19,58589114,58589211,21_sALS.SJ.out,0,+,LLNLR-271E8.1|none|1
chr2,30148541,30155850,21_sALS.SJ.out,6,+,YPEL5|annotated|1
chr2,54987698,55010087,21_sALS.SJ.out,2,-,RTN4|annotated|1
chr2,62831158,62859169,21_sALS.SJ.out,23,+,EHBP1|annotated|2
chr2,63842599,63856306,21_sALS.SJ.out,3,+,UGP2|annotated|1
chr2,119915242,119932424,21_sALS.SJ.out,3,+,PTPN4|novel_exon_skip|1
chr2,131133015,131140167,21_sALS.SJ.out,2,+,PLEKHB2|annotated|1
chr2,159395834,159397074,21_sALS.SJ.out,8,-,BAZ2B|annotated|1
chr2,159397100,159397345,21_sALS.SJ.out,8,-,BAZ2B|annotated|1
chr2,208253959,208254031,21_sALS.SJ.out,1,-,IDH1|annotated|1
chr2,208273733,208274018,21_sALS.SJ.out,1,+,PIKFYVE|annotated|1
chr20,13783183,13784734,21_sALS.SJ.out,1,-,ESF1|novel_donor|1
chr20,36214440,36221864,21_sALS.SJ.out,6,+,EPB41L1|novel_exon_skip|1
chr20,36608000,36609601,21_sALS.SJ.out,1,+,RAB5IF|annotated|1
chr20,46504740,46509605,21_sALS.SJ.out,1,-,ZNF334|annotated|1
chr20,58895684,58899949,21_sALS.SJ.out,2,+,GNAS|annotated|1
chr21,29596570,29598830,21_sALS.SJ.out,2,-,GRIK1|annotated|1
chr22,20118313,20119013,21_sALS.SJ.out,1,+,RANBP1|annotated|1
chr3,9374646,9383199,21_sALS.SJ.out,8,+,THUMPD3|annotated|1
chr3,10329125,10331983,21_sALS.SJ.out,23,-,ATP2B2|annotated|1
chr3,12901522,12908349,21_sALS.SJ.out,1,-,IQSEC1|annotated|1
chr3,37066325,37072790,21_sALS.SJ.out,6,-,LRRFIP2|annotated|1
chr3,37072882,37075024,21_sALS.SJ.out,4,-,LRRFIP2|annotated|1
chr3,50100051,50103083,21_sALS.SJ.out,4,+,RBM5|annotated|1
chr3,50293515,50294709,21_sALS.SJ.out,1,-,HYAL3|annotated|1
chr3,57865292,57890041,21_sALS.SJ.out,5,+,SLMAP|annotated|1
chr3,58412963,58420536,21_sALS.SJ.out,20,+,PXK|annotated|1
chr3,62275966,62276972,21_sALS.SJ.out,2,+,PTPRG|annotated|1
chr3,65448060,65453258,21_sALS.SJ.out,1,-,MAGI1|novel_acceptor|1
chr3,75739345,75741276,21_sALS.SJ.out,2,-,ZNF717|annotated|1
chr3,101801989,101816795,21_sALS.SJ.out,1,+,NXPE3|novel_exon_skip|1
chr3,122758853,122759224,21_sALS.SJ.out,1,-,HSPBAP1|annotated|1
chr3,125315053,125323309,21_sALS.SJ.out,3,-,ZNF148|annotated|1
chr3,129451998,129461228,21_sALS.SJ.out,0,+,IFT122|annotated|1
chr3,142736533,142743485,21_sALS.SJ.out,1,+,TRPC1|annotated|1
chr3,150411308,150423049,21_sALS.SJ.out,3,+,TSC22D2|annotated|1
chr3,167725473,167734459,21_sALS.SJ.out,1,-,PDCD10|annotated|1
chr3,170178938,170181687,21_sALS.SJ.out,3,-,PHC3|annotated|1
chr4,7992927,8008059,21_sALS.SJ.out,8,-,ABLIM2|annotated|1
chr4,16196723,16202462,21_sALS.SJ.out,1,-,TAPT1|annotated|1
chr4,27007700,27007983,21_sALS.SJ.out,16,+,STIM2|annotated|1
chr4,37631523,37632552,21_sALS.SJ.out,1,-,RELL1|novel_donor|1
chr4,81140669,81142881,21_sALS.SJ.out,4,-,PRKG2|annotated|1
chr4,86067955,86101052,21_sALS.SJ.out,1,-,MAPK10|annotated|1
chr4,94573393,94575943,21_sALS.SJ.out,3,+,PDLIM5|annotated|1
chr4,104472366,104494506,21_sALS.SJ.out,1,-,CXXC4|annotated|1
chr4,107938176,107944970,21_sALS.SJ.out,1,+,CYP2U1|annotated|1
chr4,153748786,153751438,21_sALS.SJ.out,1,-,RNF175|annotated|1
chr4,182598822,182600924,21_sALS.SJ.out,1,+,TENM3|novel_donor|2
chr4,185639035,185646668,21_sALS.SJ.out,2,-,SORBS2|annotated|1
chr5,34949677,34950170,21_sALS.SJ.out,35,+,DNAJC21|annotated|1
chr5,38947441,38949356,21_sALS.SJ.out,6,-,RICTOR|annotated|1
chr5,43067157,43067298,21_sALS.SJ.out,4,-,CTD-2201E18.3|annotated|1
chr5,115813258,115813898,21_sALS.SJ.out,1,-,CDO1|annotated|6
chr5,154793723,154794100,21_sALS.SJ.out,3,+,LARP1|annotated|1
chr5,181056015,181056538,21_sALS.SJ.out,4,+,BTNL9|annotated|2
chr6,3264325,3267591,21_sALS.SJ.out,3,+,PSMG4|annotated|1
chr6,36515492,36521734,21_sALS.SJ.out,2,-,STK38|novel_exon_skip|1
chr6,75602576,75623900,21_sALS.SJ.out,1,+,SENP6|novel_exon_skip|1
chr6,87569590,87589922,21_sALS.SJ.out,3,-,RARS2|annotated|1
chr6,109418242,109419187,21_sALS.SJ.out,1,-,PPIL6|annotated|1
chr6,116572985,116580295,21_sALS.SJ.out,1,+,RWDD1|annotated|2
chr6,127473391,127475302,21_sALS.SJ.out,2,-,SOGA3|annotated|1
chr6,127473391,127475302,21_sALS.SJ.out,2,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,21_sALS.SJ.out,2,-,SOGA3|annotated|1
chr6,127473391,127475302,21_sALS.SJ.out,2,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,21_sALS.SJ.out,2,-,SOGA3|annotated|1
chr6,127473391,127475302,21_sALS.SJ.out,2,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,21_sALS.SJ.out,2,-,SOGA3|annotated|1
chr6,127473391,127475302,21_sALS.SJ.out,2,-,RP3-403A15.5|annotated|1
chr6,152145555,152148045,21_sALS.SJ.out,1,-,SYNE1|annotated|1
chr6,152367382,152369471,21_sALS.SJ.out,1,-,SYNE1|annotated|1
chr6,159679298,159682474,21_sALS.SJ.out,13,-,SOD2|annotated|1
chr7,23521840,23522121,21_sALS.SJ.out,6,-,TRA2A|annotated|1
chr7,26346466,26357007,21_sALS.SJ.out,5,+,SNX10|annotated|1
chr7,30984359,30985085,21_sALS.SJ.out,1,+,GHRHR|annotated|1
chr7,44013679,44016434,21_sALS.SJ.out,0,-,POLR2J4|annotated|1
chr7,45735670,45736787,21_sALS.SJ.out,1,-,SEPTIN7P2|novel_acceptor|7
chr7,64815044,64830940,21_sALS.SJ.out,5,+,ZNF138|annotated|1
chr7,74820023,74824933,21_sALS.SJ.out,0,-,GTF2IRD2|novel_exon_skip|1
chr7,78065662,78078947,21_sALS.SJ.out,1,-,MAGI2|annotated|1
chr7,81997235,82005423,21_sALS.SJ.out,1,-,CACNA2D1|novel_exon_skip|1
chr7,99562494,99571688,21_sALS.SJ.out,1,+,ZNF655|annotated|1
chr7,103083830,103084030,21_sALS.SJ.out,1,+,ARMC10|annotated|1
chr7,103084062,103086630,21_sALS.SJ.out,1,+,ARMC10|annotated|1
chr7,107613732,107618328,21_sALS.SJ.out,1,+,BCAP29|annotated|1
chr7,122031559,122034095,21_sALS.SJ.out,1,+,PTPRZ1|annotated|1
chr7,123684580,123692347,21_sALS.SJ.out,1,-,WASL|novel_exon_skip|8
chr8,12145700,12145948,21_sALS.SJ.out,0,+,FAM66D|annotated|1
chr8,25408940,25411194,21_sALS.SJ.out,1,+,DOCK5|novel_exon_skip|1
chr8,28891484,28963811,21_sALS.SJ.out,1,+,HMBOX1|annotated|1
chr8,28891790,28963811,21_sALS.SJ.out,3,+,HMBOX1|annotated|1
chr8,41977327,41978663,21_sALS.SJ.out,2,-,KAT6A|novel_donor|1
chr8,42293568,42305187,21_sALS.SJ.out,1,+,IKBKB|annotated|1
chr8,50658663,50704605,21_sALS.SJ.out,2,+,SNTG1|annotated|1
chr8,79611214,79616822,21_sALS.SJ.out,17,+,STMN2|novel_acceptor|9
chr8,80050471,80051527,21_sALS.SJ.out,1,-,TPD52|annotated|1
chr8,108241913,108309336,21_sALS.SJ.out,1,-,EIF3E|annotated|1
chr8,140948723,141001125,21_sALS.SJ.out,1,-,PTK2|annotated|1
chr8,141173741,141175200,21_sALS.SJ.out,1,+,DENND3|annotated|1
chr9,2650516,2651415,21_sALS.SJ.out,2,+,VLDLR|annotated|1
chr9,2651498,2651874,21_sALS.SJ.out,3,+,VLDLR|annotated|1
chr9,35684550,35685064,21_sALS.SJ.out,3,-,TPM2|annotated|2
chr9,41156439,41160938,21_sALS.SJ.out,0,-,CBWD6|annotated|1
chr9,105299937,105309724,21_sALS.SJ.out,2,+,SLC44A1|annotated|1
chrX,47561251,47562682,21_sALS.SJ.out,1,+,ARAF|novel_acceptor|1
chrX,52898726,52899468,21_sALS.SJ.out,0,+,FAM156B|annotated|1
chrX,57120101,57120405,21_sALS.SJ.out,0,-,SPIN2B|annotated|1
chrX,71137392,71137561,21_sALS.SJ.out,3,+,MED12|novel_combo|1
chrX,101658569,101659076,21_sALS.SJ.out,4,-,ARMCX2|annotated|1
chr1,10105744,10106197,27_sALS.SJ.out,1,+,UBE4B|annotated|1
chr1,20807500,20813158,27_sALS.SJ.out,1,-,EIF4G3|novel_exon_skip|1
chr1,20997633,21001199,27_sALS.SJ.out,1,-,EIF4G3|annotated|1
chr1,28579587,28579683,27_sALS.SJ.out,6,-,SNHG12|novel_donor|1
chr1,33276594,33281587,27_sALS.SJ.out,1,+,ZNF362|novel_exon_skip|1
chr1,58689367,58690226,27_sALS.SJ.out,1,-,MYSM1|annotated|1
chr1,70228555,70231859,27_sALS.SJ.out,1,+,SRSF11|annotated|1
chr1,77916133,77917566,27_sALS.SJ.out,3,+,NEXN|annotated|1
chr1,81936837,81942034,27_sALS.SJ.out,5,+,ADGRL2|annotated|1
chr1,90935530,90937485,27_sALS.SJ.out,1,-,ZNF644|novel_acceptor|1
chr1,170532284,170533464,27_sALS.SJ.out,1,+,GORAB|annotated|1
chr1,174305127,174320503,27_sALS.SJ.out,6,+,RABGAP1L|novel_acceptor|1
chr1,201804497,201807953,27_sALS.SJ.out,1,+,NAV1|annotated|2
chr1,204988806,204991292,27_sALS.SJ.out,1,+,NFASC|annotated|1
chr1,224411562,224418260,27_sALS.SJ.out,1,-,WDR26|novel_acceptor|1
chr10,48575658,48582953,27_sALS.SJ.out,0,-,ARHGAP22|annotated|1
chr10,60134358,60138964,27_sALS.SJ.out,2,-,ANK3|novel_exon_skip|1
chr10,73873083,73873201,27_sALS.SJ.out,1,-,CAMK2G|novel_donor|1
chr10,77019099,77027823,27_sALS.SJ.out,9,-,KCNMA1|annotated|1
chr10,84499959,84513449,27_sALS.SJ.out,5,+,CCSER2|annotated|1
chr10,97866951,97867732,27_sALS.SJ.out,2,+,GOLGA7B|none|2
chr10,124765608,124767224,27_sALS.SJ.out,1,-,EEF1AKMT2|ambig_gene|1
chr10,124765608,124767224,27_sALS.SJ.out,1,-,RP11-12J10.3|ambig_gene|1
chr10,124765608,124767224,27_sALS.SJ.out,1,-,EEF1AKMT2|ambig_gene|1
chr10,124765608,124767224,27_sALS.SJ.out,1,-,RP11-12J10.3|ambig_gene|1
chr10,124765608,124767224,27_sALS.SJ.out,1,-,EEF1AKMT2|ambig_gene|1
chr10,124765608,124767224,27_sALS.SJ.out,1,-,RP11-12J10.3|ambig_gene|1
chr10,124765608,124767224,27_sALS.SJ.out,1,-,EEF1AKMT2|ambig_gene|1
chr10,124765608,124767224,27_sALS.SJ.out,1,-,RP11-12J10.3|ambig_gene|1
chr11,3362602,3370975,27_sALS.SJ.out,1,-,ZNF195|annotated|1
chr11,20051333,20054080,27_sALS.SJ.out,9,+,NAV2|annotated|1
chr11,33348228,33348522,27_sALS.SJ.out,6,+,HIPK3|annotated|1
chr11,113246370,113255877,27_sALS.SJ.out,0,+,NCAM1|annotated|1
chr11,123578430,123584312,27_sALS.SJ.out,3,+,GRAMD1B|annotated|1
chr11,128992046,128998319,27_sALS.SJ.out,2,-,ARHGAP32|novel_acceptor|7
chr12,27302188,27309114,27_sALS.SJ.out,2,+,STK38L|annotated|1
chr12,27656730,27658816,27_sALS.SJ.out,3,+,PPFIBP1|annotated|1
chr12,27658848,27660884,27_sALS.SJ.out,6,+,PPFIBP1|annotated|1
chr12,39326324,39330746,27_sALS.SJ.out,8,-,KIF21A|annotated|1
chr12,50401028,50427765,27_sALS.SJ.out,2,+,LARP4|annotated|1
chr12,56351190,56354466,27_sALS.SJ.out,3,-,STAT2|annotated|1
chr12,70294294,70310895,27_sALS.SJ.out,1,+,CNOT2|annotated|1
chr12,79805768,79807226,27_sALS.SJ.out,5,-,PPP1R12A|annotated|1
chr12,88111858,88115098,27_sALS.SJ.out,2,-,CEP290|annotated|1
chr12,100108548,100128580,27_sALS.SJ.out,3,-,UHRF1BP1L|annotated|1
chr12,120061826,120064733,27_sALS.SJ.out,1,+,BICDL1|annotated|1
chr12,122522299,122526170,27_sALS.SJ.out,4,-,RSRC2|novel_exon_skip|1
chr12,122860210,122860679,27_sALS.SJ.out,0,+,HIP1R|annotated|1
chr12,132813419,132821996,27_sALS.SJ.out,1,-,GOLGA3|novel_exon_skip|1
chr13,75804541,75809154,27_sALS.SJ.out,14,+,LMO7|annotated|1
chr13,111277673,111280538,27_sALS.SJ.out,0,+,ARHGEF7|annotated|3
chr14,32077435,32117140,27_sALS.SJ.out,1,+,ARHGAP5|novel_exon_skip|1
chr14,50758630,50759857,27_sALS.SJ.out,3,-,NIN|annotated|1
chr14,56618763,56619358,27_sALS.SJ.out,1,+,TMEM260|annotated|1
chr14,75053659,75056447,27_sALS.SJ.out,1,-,ACYP1|novel_donor|1
chr14,100845533,100845876,27_sALS.SJ.out,1,+,MEG3|annotated|1
chr15,44585850,44592331,27_sALS.SJ.out,1,-,SPG11|annotated|1
chr15,45587876,45605428,27_sALS.SJ.out,1,+,BLOC1S6|annotated|1
chr15,101699435,101701086,27_sALS.SJ.out,2,-,TARS3|annotated|1
chr15,101966223,101971823,27_sALS.SJ.out,0,+,WASH3P|annotated|1
chr16,2604374,2610462,27_sALS.SJ.out,2,+,ENSG00000215154|novel_donor|1
chr16,11937668,11941983,27_sALS.SJ.out,0,-,NPIPB2|annotated|1
chr16,14937505,14941812,27_sALS.SJ.out,0,+,NPIPA1|annotated|1
chr16,18319298,18319795,27_sALS.SJ.out,0,-,NPIPA8|annotated|1
chr16,22519269,22523820,27_sALS.SJ.out,0,+,NPIPB5|annotated|1
chr16,30240242,30245454,27_sALS.SJ.out,0,-,NPIPB13|annotated|1
chr16,69982545,69982658,27_sALS.SJ.out,0,-,NPIPB14P|annotated|1
chr17,8460160,8463320,27_sALS.SJ.out,11,+,NDEL1|annotated|1
chr17,8463354,8466930,27_sALS.SJ.out,8,+,NDEL1|annotated|1
chr17,20110562,20204333,27_sALS.SJ.out,7,+,SPECC1|annotated|1
chr17,35844818,35844840,27_sALS.SJ.out,1,+,TAF15|none|2
chr17,77214019,77216549,27_sALS.SJ.out,0,+,SEC14L1|annotated|1
chr17,77216218,77216271,27_sALS.SJ.out,0,+,SEC14L1|none|1
chr17,78692493,78696007,27_sALS.SJ.out,0,-,CYTH1|annotated|1
chr18,5398143,5400969,27_sALS.SJ.out,1,-,EPB41L3|annotated|1
chr18,12793574,12794384,27_sALS.SJ.out,1,-,PTPN2|annotated|1
chr18,57620648,57621708,27_sALS.SJ.out,3,-,NARS1|annotated|1
chr19,10805967,10812264,27_sALS.SJ.out,2,+,DNM2|annotated|1
chr19,19150764,19157216,27_sALS.SJ.out,1,-,BORCS8-MEF2B|annotated|1
chr19,34390843,34391544,27_sALS.SJ.out,0,+,GPI|none|1
chr19,34391409,34392059,27_sALS.SJ.out,1,+,GPI|none|1
chr19,34391559,34391912,27_sALS.SJ.out,1,+,GPI|none|1
chr19,34391694,34391993,27_sALS.SJ.out,2,+,GPI|none|1
chr19,34391694,34392043,27_sALS.SJ.out,0,+,GPI|none|2
chr19,34392018,34394478,27_sALS.SJ.out,1,-,GPI|none|1
chr19,34392042,34392193,27_sALS.SJ.out,0,+,GPI|none|1
chr19,36572392,36573043,27_sALS.SJ.out,1,-,ZNF529|novel_donor|4
chr19,40036626,40047406,27_sALS.SJ.out,3,-,ZNF780B|annotated|1
chr19,52801702,52808007,27_sALS.SJ.out,0,-,ZNF28|annotated|1
chr19,58589114,58589211,27_sALS.SJ.out,0,+,LLNLR-271E8.1|none|1
chr2,31869952,31917926,27_sALS.SJ.out,1,-,MEMO1|annotated|1
chr2,62831158,62859169,27_sALS.SJ.out,25,+,EHBP1|annotated|2
chr2,158621421,158624955,27_sALS.SJ.out,0,+,PKP4|annotated|1
chr2,159395834,159397068,27_sALS.SJ.out,4,-,BAZ2B|novel_donor|1
chr2,159395834,159397074,27_sALS.SJ.out,27,-,BAZ2B|annotated|1
chr2,159397100,159397345,27_sALS.SJ.out,21,-,BAZ2B|annotated|1
chr2,177338699,177342010,27_sALS.SJ.out,3,-,AC074286.1|annotated|1
chr2,188529195,188569239,27_sALS.SJ.out,1,+,GULP1|annotated|1
